Date,Pair4 PnL,USDJPY,USDEUR,USDGBP,USDAUD,USDCAD,USDCHF,USDNZD,USDSGD,USDZAR
2011-10-05,0.0,0,0,0,0,0,0,0,0,0
2011-10-06,0.0,0,0,0,0,0,0,0,0,0
2011-10-07,0.0,0,0,0,0,0,0,0,0,0
2011-10-10,0.0,0,0,0,0,0,0,0,0,0
2011-10-11,-0.0,0,0,0,0,0,0,0,0,0
2011-10-12,0.0,0,0,0,0,0,0,0,0,0
2011-10-13,0.0,0,0,0,0,0,0,0,0,0
2011-10-14,0.0,0,0,0,0,0,0,0,0,0
2011-10-17,0.0,0,0,0,0,0,0,0,0,0
2011-10-18,0.0,0,0,0,0,0,0,0,0,0
2011-10-19,0.0,0,0,0,0,0,0,0,0,0
2011-10-20,0.0,0,0,0,0,0,0,0,0,0
2011-10-21,0.0,0,0,0,0,0,0,0,0,0
2011-10-24,0.0,0,0,0,0,0,0,0,0,0
2011-10-25,-0.0,0,0,0,0,0,0,0,0,0
2011-10-26,0.0,0,0,0,0,0,0,0,0,0
2011-10-27,0.015154579850097272,0,0,0,1,-1,0,0,0,0
2011-10-28,-0.01600637141429606,0,0,0,1,-1,0,0,0,0
2011-10-31,0.0005480310745515915,0,0,0,1,-1,0,0,0,0
2011-11-01,0.0069887323322113115,0,0,0,1,-1,0,0,0,0
2011-11-02,0.001369850413421858,0,0,0,1,-1,0,0,0,0
2011-11-03,0.007726155952149094,0,0,0,1,-1,0,0,0,0
2011-11-04,-0.00589268581328406,0,0,0,1,-1,0,0,0,0
2011-11-07,-0.0064447057581789036,0,0,0,1,-1,0,0,0,0
2011-11-08,0.006116960587467579,0,0,0,1,-1,0,0,0,0
2011-11-09,0.002744771650206146,0,0,0,1,-1,0,0,0,0
2011-11-10,0.00927631036210741,0,0,0,1,-1,0,0,0,0
2011-11-11,0.005927607062869433,0,0,0,1,-1,0,0,0,0
2011-11-14,-0.0,0,0,0,0,0,0,0,0,0
2011-11-15,0.0,0,0,0,0,0,0,0,0,0
2011-11-16,0.0,0,0,0,0,0,0,0,0,0
2011-11-17,0.0,0,0,0,0,0,0,0,0,0
2011-11-18,0.0,0,0,0,0,0,0,0,0,0
2011-11-21,0.0,0,0,0,0,0,0,0,0,0
2011-11-22,0.0,0,0,0,0,0,0,0,0,0
2011-11-23,0.0,0,0,0,0,0,0,0,0,0
2011-11-24,0.0,0,0,0,0,0,0,0,0,0
2011-11-25,0.0,0,0,0,0,0,0,0,0,0
2011-11-28,0.0,0,0,0,0,0,0,0,0,0
2011-11-29,0.0,0,0,0,0,0,0,0,0,0
2011-11-30,-0.0,0,0,0,0,0,0,0,0,0
2011-12-01,-0.0,0,0,0,0,0,0,0,0,0
2011-12-02,0.0,0,0,0,0,0,0,0,0,0
2011-12-05,0.0,0,0,0,0,0,0,0,0,0
2011-12-06,0.0,0,0,0,0,0,0,0,0,0
2011-12-07,0.0,0,0,0,0,0,0,0,0,0
2011-12-08,0.0,0,0,0,0,0,0,0,0,0
2011-12-09,0.0,0,0,0,0,0,0,0,0,0
2011-12-12,-0.0,0,0,0,0,0,0,0,0,0
2011-12-13,0.0,0,0,0,0,0,0,0,0,0
2011-12-14,0.0,0,0,0,0,0,0,0,0,0
2011-12-15,0.0,0,0,0,0,0,0,0,0,0
2011-12-16,-0.0,0,0,0,0,0,0,0,0,0
2011-12-19,0.0,0,0,0,0,0,0,0,0,0
2011-12-20,0.0,0,0,0,0,0,0,0,0,0
2011-12-21,-0.0,0,0,0,0,0,0,0,0,0
2011-12-22,0.0,0,0,0,0,0,0,0,0,0
2011-12-23,0.0,0,0,0,0,0,0,0,0,0
2011-12-26,0.0,0,0,0,0,0,0,0,0,0
2011-12-27,0.0,0,0,0,0,0,0,0,0,0
2011-12-28,0.0,0,0,0,0,0,0,0,0,0
2011-12-29,0.0,0,0,0,0,0,0,0,0,0
2011-12-30,0.0,0,0,0,0,0,0,0,0,0
2012-01-02,0.0,0,0,0,0,0,0,0,0,0
2012-01-03,0.0,0,0,0,0,0,0,0,0,0
2012-01-04,-0.0,0,0,0,0,0,0,0,0,0
2012-01-05,0.0,0,0,0,0,0,0,0,0,0
2012-01-06,0.0,0,0,0,0,0,0,0,0,0
2012-01-09,0.0,0,0,0,0,0,0,0,0,0
2012-01-10,-0.0,0,0,0,0,0,0,0,0,0
2012-01-11,0.0,0,0,0,0,0,0,0,0,0
2012-01-12,0.0,0,0,0,0,0,0,0,0,0
2012-01-13,0.0,0,0,0,0,0,0,0,0,0
2012-01-16,0.0,0,0,0,0,0,0,0,0,0
2012-01-17,0.0,0,0,0,0,0,0,0,0,0
2012-01-18,0.0,0,0,0,0,0,0,0,0,0
2012-01-19,-0.0,0,0,0,0,0,0,0,0,0
2012-01-20,0.0,0,0,0,0,0,0,0,0,0
2012-01-23,0.0,0,0,0,0,0,0,0,0,0
2012-01-24,0.0,0,0,0,0,0,0,0,0,0
2012-01-25,0.0,0,0,0,0,0,0,0,0,0
2012-01-26,0.0,0,0,0,0,0,0,0,0,0
2012-01-27,0.0,0,0,0,0,0,0,0,0,0
2012-01-30,-0.0,0,0,0,0,0,0,0,0,0
2012-01-31,0.0038305892345416037,0,0,0,1,-1,0,0,0,0
2012-02-01,-0.0026534074906766625,0,0,0,1,-1,0,0,0,0
2012-02-02,-0.004794298549761322,0,0,0,1,-1,0,0,0,0
2012-02-03,-0.000693597672124513,0,0,0,1,-1,0,0,0,0
2012-02-06,0.0015359164796155955,0,0,0,1,-1,0,0,0,0
2012-02-07,7.777383066565058e-05,0,0,0,1,-1,0,0,0,0
2012-02-08,-0.005889264583208709,0,0,0,1,-1,0,0,0,0
2012-02-09,-0.00031751189364137566,0,0,0,1,-1,0,0,0,0
2012-02-10,0.0028517313285428836,0,0,0,1,-1,0,0,0,0
2012-02-13,0.0006870907792948522,0,0,0,1,-1,0,0,0,0
2012-02-14,-0.00042511857330729264,0,0,0,1,-1,0,0,0,0
2012-02-15,0.002494230984949941,0,0,0,1,-1,0,0,0,0
2012-02-16,-0.0002400270787856762,0,0,0,1,-1,0,0,0,0
2012-02-17,-0.002289692165457269,0,0,0,1,-1,0,0,0,0
2012-02-20,0.00042596427291630157,0,0,0,1,-1,0,0,0,0
2012-02-21,0.004064492867628111,0,0,0,1,-1,0,0,0,0
2012-02-22,0.003169863772554793,0,0,0,1,-1,0,0,0,0
2012-02-23,0.0009246725022098445,0,0,0,1,-1,0,0,0,0
2012-02-24,-0.006904720740544046,0,0,0,1,-1,0,0,0,0
2012-02-27,0.0006614992284601495,0,0,0,1,-1,0,0,0,0
2012-02-28,-0.004445892843482735,0,0,0,1,-1,0,0,0,0
2012-02-29,0.0006641227249009063,0,0,0,1,-1,0,0,0,0
2012-03-01,0.01077663565873399,0,0,0,1,-1,0,0,0,0
2012-03-02,-0.002978444496067878,0,0,0,1,-1,0,0,0,0
2012-03-05,0.00373151601453392,0,0,0,1,-1,0,0,0,0
2012-03-06,-0.00017945765076721187,0,0,0,1,-1,0,0,0,0
2012-03-07,0.0031607083343407893,0,0,0,1,-1,0,0,0,0
2012-03-08,0.0026325641398118327,0,0,0,1,-1,0,0,0,0
2012-03-09,0.0007908922863252288,0,0,0,1,-1,0,0,0,0
2012-03-12,0.007696056921597583,0,0,0,1,-1,0,0,0,0
2012-03-13,0.0,0,0,0,0,0,0,0,0,0
2012-03-14,0.0,0,0,0,0,0,0,0,0,0
2012-03-15,0.0,0,0,0,0,0,0,0,0,0
2012-03-16,-0.0,0,0,0,0,0,0,0,0,0
2012-03-19,-0.0,0,0,0,0,0,0,0,0,0
2012-03-20,0.0,0,0,0,0,0,0,0,0,0
2012-03-21,0.0,0,0,0,0,0,0,0,0,0
2012-03-22,0.0,0,0,0,0,0,0,0,0,0
2012-03-23,0.0,0,0,0,0,0,0,0,0,0
2012-03-26,0.0,0,0,0,0,0,0,0,0,0
2012-03-27,0.0,0,0,0,0,0,0,0,0,0
2012-03-28,0.0,0,0,0,0,0,0,0,0,0
2012-03-29,0.0,0,0,0,0,0,0,0,0,0
2012-03-30,0.0,0,0,0,0,0,0,0,0,0
2012-04-02,0.0,0,0,0,0,0,0,0,0,0
2012-04-03,0.0,0,0,0,0,0,0,0,0,0
2012-04-04,0.0,0,0,0,0,0,0,0,0,0
2012-04-05,0.0,0,0,0,0,0,0,0,0,0
2012-04-06,0.0,0,0,0,0,0,0,0,0,0
2012-04-09,0.0,0,0,0,0,0,0,0,0,0
2012-04-10,0.0,0,0,0,0,0,0,0,0,0
2012-04-11,0.0,0,0,0,0,0,0,0,0,0
2012-04-12,0.0,0,0,0,0,0,0,0,0,0
2012-04-13,-0.0,0,0,0,0,0,0,0,0,0
2012-04-16,0.0,0,0,0,0,0,0,0,0,0
2012-04-17,0.0,0,0,0,0,0,0,0,0,0
2012-04-18,0.0,0,0,0,0,0,0,0,0,0
2012-04-19,0.0,0,0,0,0,0,0,0,0,0
2012-04-20,0.0,0,0,0,0,0,0,0,0,0
2012-04-23,-0.0,0,0,0,0,0,0,0,0,0
2012-04-24,0.0,0,0,0,0,0,0,0,0,0
2012-04-25,0.0,0,0,0,0,0,0,0,0,0
2012-04-26,-0.0,0,0,0,0,0,0,0,0,0
2012-04-27,0.0,0,0,0,0,0,0,0,0,0
2012-04-30,-0.0,0,0,0,0,0,0,0,0,0
2012-05-01,0.0,0,0,0,0,0,0,0,0,0
2012-05-02,0.0,0,0,0,0,0,0,0,0,0
2012-05-03,0.0,0,0,0,0,0,0,0,0,0
2012-05-04,0.0,0,0,0,0,0,0,0,0,0
2012-05-07,0.0,0,0,0,0,0,0,0,0,0
2012-05-08,0.0,0,0,0,0,0,0,0,0,0
2012-05-09,0.0,0,0,0,0,0,0,0,0,0
2012-05-10,0.0,0,0,0,0,0,0,0,0,0
2012-05-11,0.0,0,0,0,0,0,0,0,0,0
2012-05-14,0.0,0,0,0,0,0,0,0,0,0
2012-05-15,-0.003072861441248964,0,0,0,-1,1,0,0,0,0
2012-05-16,0.0018969014028458187,0,0,0,-1,1,0,0,0,0
2012-05-17,0.003275233856636417,0,0,0,-1,1,0,0,0,0
2012-05-18,0.003244353822225765,0,0,0,-1,1,0,0,0,0
2012-05-21,-0.0032851263826261246,0,0,0,-1,1,0,0,0,0
2012-05-22,0.0043462464256985855,0,0,0,-1,1,0,0,0,0
2012-05-23,-0.010552290906197692,0,0,0,-1,1,0,0,0,0
2012-05-24,-0.0003852176383831729,0,0,0,-1,1,0,0,0,0
2012-05-25,0.003989192818939391,0,0,0,-1,1,0,0,0,0
2012-05-28,0.004786418922574143,0,0,0,-1,1,0,0,0,0
2012-05-29,1.3780959458031816e-06,0,0,0,-1,1,0,0,0,0
2012-05-30,-0.0009711371609802955,0,0,0,-1,1,0,0,0,0
2012-05-31,-0.006425075554713056,0,0,0,-1,1,0,0,0,0
2012-06-01,0.0044651519955258845,0,0,0,-1,1,0,0,0,0
2012-06-04,0.0023772003726556523,0,0,0,-1,1,0,0,0,0
2012-06-05,0.005157417571245437,0,0,0,-1,1,0,0,0,0
2012-06-06,0.0017576396473105715,0,0,0,-1,1,0,0,0,0
2012-06-07,0.0053974182293070605,0,0,0,-1,1,0,0,0,0
2012-06-08,-0.0011648498128334905,0,0,0,-1,1,0,0,0,0
2012-06-11,0.002081471024096504,0,0,0,-1,1,0,0,0,0
2012-06-12,-0.001978318064215001,0,0,0,-1,1,0,0,0,0
2012-06-13,0.003336815806442295,0,0,0,-1,1,0,0,0,0
2012-06-14,0.0,0,0,0,0,0,0,0,0,0
2012-06-15,0.0,0,0,0,0,0,0,0,0,0
2012-06-18,-0.0,0,0,0,0,0,0,0,0,0
2012-06-19,0.0,0,0,0,0,0,0,0,0,0
2012-06-20,0.0,0,0,0,0,0,0,0,0,0
2012-06-21,0.0,0,0,0,0,0,0,0,0,0
2012-06-22,0.0,0,0,0,0,0,0,0,0,0
2012-06-25,0.0,0,0,0,0,0,0,0,0,0
2012-06-26,0.0,0,0,0,0,0,0,0,0,0
2012-06-27,0.0,0,0,0,0,0,0,0,0,0
2012-06-28,0.0,0,0,0,0,0,0,0,0,0
2012-06-29,0.0,0,0,0,0,0,0,0,0,0
2012-07-02,0.0,0,0,0,0,0,0,0,0,0
2012-07-03,0.0,0,0,0,0,0,0,0,0,0
2012-07-04,0.0,0,0,0,0,0,0,0,0,0
2012-07-05,0.0,0,0,0,0,0,0,0,0,0
2012-07-06,0.0,0,0,0,0,0,0,0,0,0
2012-07-09,0.0,0,0,0,0,0,0,0,0,0
2012-07-10,0.0,0,0,0,0,0,0,0,0,0
2012-07-11,0.0,0,0,0,0,0,0,0,0,0
2012-07-12,0.0,0,0,0,0,0,0,0,0,0
2012-07-13,0.0,0,0,0,0,0,0,0,0,0
2012-07-16,-0.0,0,0,0,0,0,0,0,0,0
2012-07-17,0.0,0,0,0,0,0,0,0,0,0
2012-07-18,0.0,0,0,0,0,0,0,0,0,0
2012-07-19,0.0,0,0,0,0,0,0,0,0,0
2012-07-20,0.0,0,0,0,0,0,0,0,0,0
2012-07-23,0.0,0,0,0,0,0,0,0,0,0
2012-07-24,0.0,0,0,0,0,0,0,0,0,0
2012-07-25,0.0,0,0,0,0,0,0,0,0,0
2012-07-26,0.0,0,0,0,0,0,0,0,0,0
2012-07-27,0.0,0,0,0,0,0,0,0,0,0
2012-07-30,0.0,0,0,0,0,0,0,0,0,0
2012-07-31,0.0,0,0,0,0,0,0,0,0,0
2012-08-01,0.0,0,0,0,0,0,0,0,0,0
2012-08-02,0.0,0,0,0,0,0,0,0,0,0
2012-08-03,0.0,0,0,0,0,0,0,0,0,0
2012-08-06,0.0,0,0,0,0,0,0,0,0,0
2012-08-07,0.0,0,0,0,0,0,0,0,0,0
2012-08-08,0.0,0,0,0,0,0,0,0,0,0
2012-08-09,0.0,0,0,0,0,0,0,0,0,0
2012-08-10,0.0,0,0,0,0,0,0,0,0,0
2012-08-13,0.0,0,0,0,0,0,0,0,0,0
2012-08-14,0.0,0,0,0,0,0,0,0,0,0
2012-08-15,0.0,0,0,0,0,0,0,0,0,0
2012-08-16,0.0,0,0,0,0,0,0,0,0,0
2012-08-17,0.0,0,0,0,0,0,0,0,0,0
2012-08-20,0.0,0,0,0,0,0,0,0,0,0
2012-08-21,0.0,0,0,0,0,0,0,0,0,0
2012-08-22,0.0,0,0,0,0,0,0,0,0,0
2012-08-23,0.0,0,0,0,0,0,0,0,0,0
2012-08-24,0.0,0,0,0,0,0,0,0,0,0
2012-08-27,0.0,0,0,0,0,0,0,0,0,0
2012-08-28,0.0,0,0,0,0,0,0,0,0,0
2012-08-29,0.0,0,0,0,0,0,0,0,0,0
2012-08-30,0.0,0,0,0,0,0,0,0,0,0
2012-08-31,0.0,0,0,0,0,0,0,0,0,0
2012-09-03,0.0,0,0,0,0,0,0,0,0,0
2012-09-04,0.0,0,0,0,0,0,0,0,0,0
2012-09-05,0.0,0,0,0,0,0,0,0,0,0
2012-09-06,0.0,0,0,0,0,0,0,0,0,0
2012-09-07,0.0,0,0,0,0,0,0,0,0,0
2012-09-10,-0.0,0,0,0,0,0,0,0,0,0
2012-09-11,0.0,0,0,0,0,0,0,0,0,0
2012-09-12,0.0,0,0,0,0,0,0,0,0,0
2012-09-13,0.0,0,0,0,0,0,0,0,0,0
2012-09-14,-0.0,0,0,0,0,0,0,0,0,0
2012-09-17,0.0,0,0,0,0,0,0,0,0,0
2012-09-18,0.0,0,0,0,0,0,0,0,0,0
2012-09-19,0.0,0,0,0,0,0,0,0,0,0
2012-09-20,0.0,0,0,0,0,0,0,0,0,0
2012-09-21,0.0,0,0,0,0,0,0,0,0,0
2012-09-24,0.0,0,0,0,0,0,0,0,0,0
2012-09-25,0.0,0,0,0,0,0,0,0,0,0
2012-09-26,0.0,0,0,0,0,0,0,0,0,0
2012-09-27,0.0,0,0,0,0,0,0,0,0,0
2012-09-28,0.0,0,0,0,0,0,0,0,0,0
2012-10-01,0.0,0,0,0,0,0,0,0,0,0
2012-10-02,0.0,0,0,0,0,0,0,0,0,0
2012-10-03,0.0,0,0,0,0,0,0,0,0,0
2012-10-04,0.0,0,0,0,0,0,0,0,0,0
2012-10-05,0.0,0,0,0,0,0,0,0,0,0
2012-10-08,0.0,0,0,0,0,0,0,0,0,0
2012-10-09,0.002470949525892774,0,0,0,-1,1,0,0,0,0
2012-10-10,0.0014034310269936956,0,0,0,-1,1,0,0,0,0
2012-10-11,0.005934814786578424,0,0,0,-1,1,0,0,0,0
2012-10-12,-0.0008739816976195414,0,0,0,-1,1,0,0,0,0
2012-10-15,-0.0001920725803292722,0,0,0,-1,1,0,0,0,0
2012-10-16,0.004621023254193557,0,0,0,-1,1,0,0,0,0
2012-10-17,0.00877517103720471,0,0,0,-1,1,0,0,0,0
2012-10-18,-0.0008564157137874728,0,0,0,-1,1,0,0,0,0
2012-10-19,0.0062504811672545735,0,0,0,-1,1,0,0,0,0
2012-10-22,0.0,0,0,0,0,0,0,0,0,0
2012-10-23,0.0,0,0,0,0,0,0,0,0,0
2012-10-24,0.0,0,0,0,0,0,0,0,0,0
2012-10-25,0.0,0,0,0,0,0,0,0,0,0
2012-10-26,0.0,0,0,0,0,0,0,0,0,0
2012-10-29,0.0,0,0,0,0,0,0,0,0,0
2012-10-30,0.0,0,0,0,0,0,0,0,0,0
2012-10-31,-0.0,0,0,0,0,0,0,0,0,0
2012-11-01,0.0,0,0,0,0,0,0,0,0,0
2012-11-02,0.0,0,0,0,0,0,0,0,0,0
2012-11-05,0.0,0,0,0,0,0,0,0,0,0
2012-11-06,0.0,0,0,0,0,0,0,0,0,0
2012-11-07,0.0,0,0,0,0,0,0,0,0,0
2012-11-08,0.0,0,0,0,0,0,0,0,0,0
2012-11-09,0.0,0,0,0,0,0,0,0,0,0
2012-11-12,0.0,0,0,0,0,0,0,0,0,0
2012-11-13,0.0,0,0,0,0,0,0,0,0,0
2012-11-14,0.0,0,0,0,0,0,0,0,0,0
2012-11-15,0.0,0,0,0,0,0,0,0,0,0
2012-11-16,0.0,0,0,0,0,0,0,0,0,0
2012-11-19,0.0,0,0,0,0,0,0,0,0,0
2012-11-20,0.0,0,0,0,0,0,0,0,0,0
2012-11-21,0.0,0,0,0,0,0,0,0,0,0
2012-11-22,0.0,0,0,0,0,0,0,0,0,0
2012-11-23,0.0,0,0,0,0,0,0,0,0,0
2012-11-26,0.0,0,0,0,0,0,0,0,0,0
2012-11-27,0.0,0,0,0,0,0,0,0,0,0
2012-11-28,0.0,0,0,0,0,0,0,0,0,0
2012-11-29,0.0,0,0,0,0,0,0,0,0,0
2012-11-30,0.0,0,0,0,0,0,0,0,0,0
2012-12-03,0.0,0,0,0,0,0,0,0,0,0
2012-12-04,0.0,0,0,0,0,0,0,0,0,0
2012-12-05,-0.0,0,0,0,0,0,0,0,0,0
2012-12-06,0.0,0,0,0,0,0,0,0,0,0
2012-12-07,0.0,0,0,0,0,0,0,0,0,0
2012-12-10,0.0,0,0,0,0,0,0,0,0,0
2012-12-11,0.0,0,0,0,0,0,0,0,0,0
2012-12-12,0.0,0,0,0,0,0,0,0,0,0
2012-12-13,0.0,0,0,0,0,0,0,0,0,0
2012-12-14,0.0,0,0,0,0,0,0,0,0,0
2012-12-17,0.0,0,0,0,0,0,0,0,0,0
2012-12-18,0.0,0,0,0,0,0,0,0,0,0
2012-12-19,0.0,0,0,0,0,0,0,0,0,0
2012-12-20,0.0,0,0,0,0,0,0,0,0,0
2012-12-21,0.0,0,0,0,0,0,0,0,0,0
2012-12-24,0.0,0,0,0,0,0,0,0,0,0
2012-12-25,0.0,0,0,0,0,0,0,0,0,0
2012-12-26,0.0,0,0,0,0,0,0,0,0,0
2012-12-27,0.0,0,0,0,0,0,0,0,0,0
2012-12-28,0.0,0,0,0,0,0,0,0,0,0
2012-12-31,0.0,0,0,0,0,0,0,0,0,0
2013-01-01,0.0,0,0,0,0,0,0,0,0,0
2013-01-02,0.0,0,0,0,0,0,0,0,0,0
2013-01-03,0.0,0,0,0,0,0,0,0,0,0
2013-01-04,0.0,0,0,0,0,0,0,0,0,0
2013-01-07,0.0,0,0,0,0,0,0,0,0,0
2013-01-08,0.0,0,0,0,0,0,0,0,0,0
2013-01-09,0.0,0,0,0,0,0,0,0,0,0
2013-01-10,0.0,0,0,0,0,0,0,0,0,0
2013-01-11,0.0,0,0,0,0,0,0,0,0,0
2013-01-14,0.0,0,0,0,0,0,0,0,0,0
2013-01-15,0.0,0,0,0,0,0,0,0,0,0
2013-01-16,0.0,0,0,0,0,0,0,0,0,0
2013-01-17,0.0,0,0,0,0,0,0,0,0,0
2013-01-18,0.0,0,0,0,0,0,0,0,0,0
2013-01-21,0.0,0,0,0,0,0,0,0,0,0
2013-01-22,0.0,0,0,0,0,0,0,0,0,0
2013-01-23,-0.0,0,0,0,0,0,0,0,0,0
2013-01-24,0.0,0,0,0,0,0,0,0,0,0
2013-01-25,0.0,0,0,0,0,0,0,0,0,0
2013-01-28,0.0,0,0,0,0,0,0,0,0,0
2013-01-29,0.0,0,0,0,0,0,0,0,0,0
2013-01-30,0.0,0,0,0,0,0,0,0,0,0
2013-01-31,0.0,0,0,0,0,0,0,0,0,0
2013-02-01,0.0,0,0,0,0,0,0,0,0,0
2013-02-04,0.0,0,0,0,0,0,0,0,0,0
2013-02-05,0.0,0,0,0,0,0,0,0,0,0
2013-02-06,0.0,0,0,0,0,0,0,0,0,0
2013-02-07,0.0,0,0,0,0,0,0,0,0,0
2013-02-08,0.0,0,0,0,0,0,0,0,0,0
2013-02-11,0.0,0,0,0,0,0,0,0,0,0
2013-02-12,0.0,0,0,0,0,0,0,0,0,0
2013-02-13,-0.0,0,0,0,0,0,0,0,0,0
2013-02-14,0.0,0,0,0,0,0,0,0,0,0
2013-02-15,0.0,0,0,0,0,0,0,0,0,0
2013-02-18,0.0,0,0,0,0,0,0,0,0,0
2013-02-19,0.0,0,0,0,0,0,0,0,0,0
2013-02-20,0.0,0,0,0,0,0,0,0,0,0
2013-02-21,0.0,0,0,0,0,0,0,0,0,0
2013-02-22,0.0,0,0,0,0,0,0,0,0,0
2013-02-25,0.0,0,0,0,0,0,0,0,0,0
2013-02-26,0.0,0,0,0,0,0,0,0,0,0
2013-02-27,0.0,0,0,0,0,0,0,0,0,0
2013-02-28,0.0,0,0,0,0,0,0,0,0,0
2013-03-01,0.0,0,0,0,0,0,0,0,0,0
2013-03-04,0.0,0,0,0,0,0,0,0,0,0
2013-03-05,0.0,0,0,0,0,0,0,0,0,0
2013-03-06,0.0,0,0,0,0,0,0,0,0,0
2013-03-07,0.0,0,0,0,0,0,0,0,0,0
2013-03-08,0.0,0,0,0,0,0,0,0,0,0
2013-03-11,0.0,0,0,0,0,0,0,0,0,0
2013-03-12,0.0,0,0,0,0,0,0,0,0,0
2013-03-13,0.0,0,0,0,0,0,0,0,0,0
2013-03-14,0.0008502368361114065,0,0,0,1,-1,0,0,0,0
2013-03-15,-0.002072755018537098,0,0,0,1,-1,0,0,0,0
2013-03-18,0.0015353298506035618,0,0,0,1,-1,0,0,0,0
2013-03-19,-0.0029425896681922747,0,0,0,1,-1,0,0,0,0
2013-03-20,-0.0014088920572359331,0,0,0,1,-1,0,0,0,0
2013-03-21,-0.00038987054207395566,0,0,0,1,-1,0,0,0,0
2013-03-22,-0.004668749328970656,0,0,0,1,-1,0,0,0,0
2013-03-25,0.0012150159442242403,0,0,0,1,-1,0,0,0,0
2013-03-26,-0.0006213322016654921,0,0,0,1,-1,0,0,0,0
2013-03-27,0.003827574163154601,0,0,0,1,-1,0,0,0,0
2013-03-28,0.002781436591863806,0,0,0,1,-1,0,0,0,0
2013-03-29,0.0031120768020702627,0,0,0,1,-1,0,0,0,0
2013-04-01,-0.0005590359123170963,0,0,0,1,-1,0,0,0,0
2013-04-02,-0.001975441463373695,0,0,0,1,-1,0,0,0,0
2013-04-03,0.0004450495828911549,0,0,0,1,-1,0,0,0,0
2013-04-04,0.0003187982842478565,0,0,0,1,-1,0,0,0,0
2013-04-05,0.004112447553109799,0,0,0,1,-1,0,0,0,0
2013-04-08,0.003094518637933641,0,0,0,1,-1,0,0,0,0
2013-04-09,-0.006269006541474886,0,0,0,1,-1,0,0,0,0
2013-04-10,-0.005993605316016781,0,0,0,1,-1,0,0,0,0
2013-04-11,-0.003317345770742608,0,0,0,1,-1,0,0,0,0
2013-04-12,0.0037332384452144485,0,0,0,1,-1,0,0,0,0
2013-04-15,-0.0015550159547608189,0,0,0,1,-1,0,0,0,0
2013-04-16,0.008872473067179865,0,0,0,1,-1,0,0,0,0
2013-04-17,-0.00331539088601851,0,0,0,1,-1,0,0,0,0
2013-04-18,0.003746600032305647,0,0,0,1,-1,0,0,0,0
2013-04-19,0.0010007468684312126,0,0,0,1,-1,0,0,0,0
2013-04-22,0.0023187709823586644,0,0,0,1,-1,0,0,0,0
2013-04-23,0.0008988154909579382,0,0,0,1,-1,0,0,0,0
2013-04-24,-0.001040197522441666,0,0,0,1,-1,0,0,0,0
2013-04-25,-2.098663218863539e-05,0,0,0,1,-1,0,0,0,0
2013-04-26,0.003534783843941014,0,0,0,1,-1,0,0,0,0
2013-04-29,0.004652324949725006,0,0,0,1,-1,0,0,0,0
2013-04-30,0.0,0,0,0,0,0,0,0,0,0
2013-05-01,-0.0,0,0,0,0,0,0,0,0,0
2013-05-02,0.0,0,0,0,0,0,0,0,0,0
2013-05-03,0.0,0,0,0,0,0,0,0,0,0
2013-05-06,0.0,0,0,0,0,0,0,0,0,0
2013-05-07,0.0,0,0,0,0,0,0,0,0,0
2013-05-08,0.0,0,0,0,0,0,0,0,0,0
2013-05-09,0.0,0,0,0,0,0,0,0,0,0
2013-05-10,0.0,0,0,0,0,0,0,0,0,0
2013-05-13,0.0,0,0,0,0,0,0,0,0,0
2013-05-14,0.0,0,0,0,0,0,0,0,0,0
2013-05-15,0.0016374843634985314,0,0,0,-1,1,0,0,0,0
2013-05-16,-0.003741862077182523,0,0,0,-1,1,0,0,0,0
2013-05-17,-0.004370243712589428,0,0,0,-1,1,0,0,0,0
2013-05-20,0.003431703081979487,0,0,0,-1,1,0,0,0,0
2013-05-21,0.0011867724074379193,0,0,0,-1,1,0,0,0,0
2013-05-22,0.0023458073007320834,0,0,0,-1,1,0,0,0,0
2013-05-23,-0.005034853084481705,0,0,0,-1,1,0,0,0,0
2013-05-24,-0.00352127217214937,0,0,0,-1,1,0,0,0,0
2013-05-27,-0.004774322009068577,0,0,0,-1,1,0,0,0,0
2013-05-28,0.0,0,0,0,0,0,0,0,0,0
2013-05-29,0.0,0,0,0,0,0,0,0,0,0
2013-05-30,0.0,0,0,0,0,0,0,0,0,0
2013-05-31,0.0,0,0,0,0,0,0,0,0,0
2013-06-03,0.0,0,0,0,0,0,0,0,0,0
2013-06-04,-0.0,0,0,0,0,0,0,0,0,0
2013-06-05,0.0,0,0,0,0,0,0,0,0,0
2013-06-06,0.0,0,0,0,0,0,0,0,0,0
2013-06-07,-0.0,0,0,0,0,0,0,0,0,0
2013-06-10,0.0,0,0,0,0,0,0,0,0,0
2013-06-11,0.0,0,0,0,0,0,0,0,0,0
2013-06-12,0.0,0,0,0,0,0,0,0,0,0
2013-06-13,0.0,0,0,0,0,0,0,0,0,0
2013-06-14,0.0,0,0,0,0,0,0,0,0,0
2013-06-17,0.0,0,0,0,0,0,0,0,0,0
2013-06-18,0.0,0,0,0,0,0,0,0,0,0
2013-06-19,0.0,0,0,0,0,0,0,0,0,0
2013-06-20,0.0,0,0,0,0,0,0,0,0,0
2013-06-21,0.0,0,0,0,0,0,0,0,0,0
2013-06-24,0.0,0,0,0,0,0,0,0,0,0
2013-06-25,0.0,0,0,0,0,0,0,0,0,0
2013-06-26,0.0,0,0,0,0,0,0,0,0,0
2013-06-27,0.0,0,0,0,0,0,0,0,0,0
